Area,Perimeter,MajorAxisLength,MinorAxisLength,AspectRation,Eccentricity,ConvexArea,EquivDiameter,Extent,Solidity,roundness,Compactness
46916,825.347,317.2515164,NA,1.678240621,0.80308676,NA,244.4080737,0.756538846,0.987601305,NA,0.770392137
46920,814.753,313.3114693,191.0962654,1.63954784,0.792459715,NA,244.4184924,0.772091493,0.98962288,0.888210557,0.780113454
46922,830.981,324.1833404,NA,1.739791813,0.818306987,NA,244.4237016,NA,0.984164272,0.853894451,0.753967497
46924,820.238,305.0065164,197.481314,1.54448292,0.762094435,NA,244.4289107,0.694306345,0.98693869,0.876445911,0.801389143
NA,868.451,305.1511731,NA,1.546952904,0.762971528,NA,244.4627671,0.753064433,0.979261856,0.782050059,0.801120194
46947,801.777,NA,NA,1.475824749,0.735442417,NA,244.4888073,0.792996858,0.988815873,NA,0.821484561
NA,836.513,313.4034505,NA,1.63313905,0.790611785,NA,244.494015,0.673867176,0.98702855,0.843122776,0.780125473
46949,811.245,NA,NA,1.615049935,0.785252318,NA,244.494015,NA,0.992033977,NA,0.786176808
46950,825.213,NA,193.7777988,1.598492438,0.780152449,47667,244.4966188,0.742057847,0.984958147,NA,0.789329353
46957,809.342,305.0926079,196.6425461,1.551508633,0.764575684,NA,244.5148447,0.822234674,0.992433689,0.900836657,0.801444671
46958,831.681,324.4320834,NA,1.745114595,0.8195356,NA,244.5174483,0.770864797,0.979413912,0.853111695,0.753678384
NA,817.837,NA,195.4133679,1.573526687,0.772088423,NA,244.5278624,0.803057508,0.985561385,NA,0.795243208
46963,815.744,305.1533386,NA,1.552633818,0.764969195,NA,244.5304659,0.750891387,0.98927789,NA,0.801336361
46964,812.915,301.4585158,199.2702363,1.512812558,0.750367908,47576,244.5330693,0.799986373,0.987136371,0.893068289,0.811166567
NA,817.358,316.9078969,NA,1.673453122,0.801819144,NA,244.5564989,0.77811092,0.991744785,0.883554873,0.771695819
46978,823.08,NA,189.5319856,1.667667144,0.80026984,NA,244.5695143,0.76753913,0.990783507,NA,0.773767414
46979,817.382,NA,NA,1.654091867,0.796558587,NA,244.5721173,0.790878941,0.989969445,NA,0.777114842
46994,800.571,NA,200.2043522,1.495649184,0.743616859,NA,244.6111591,0.759437621,0.989389027,0.921409251,0.816907744
47005,821.278,310.4624587,193.6411694,1.603287461,0.781649072,47735,244.6397858,NA,0.984707238,NA,0.787985082
NA,807.979,303.1324949,NA,1.530971046,0.757202486,NA,244.6423881,0.800851861,0.991102302,NA,0.807047717
NA,802.977,NA,203.9232482,1.449620698,0.723966029,47490,244.6501947,0.798522167,0.989871552,0.916188139,0.82760755
47011,824.669,318.7532097,NA,1.690612367,0.80630379,NA,244.655399,0.75187525,0.985927604,NA,0.767538621
NA,820.516,306.1999651,NA,1.561804126,0.768137304,NA,244.6710111,0.781065187,0.987855867,NA,0.7990563
47018,808.716,303.8267515,197.7982496,1.536043682,0.759057873,NA,244.673613,NA,0.989956838,NA,0.805306352
NA,813.381,306.4235633,195.5762507,1.566772869,0.769825342,NA,244.6814187,0.758207559,0.991042448,0.893127945,0.798507191
47022,819.584,301.500289,NA,1.512733332,0.75033741,47729,244.6840205,0.70651341,0.985187203,NA,0.811554846
NA,818.549,NA,197.4438754,1.537260194,0.759499432,47475,244.689224,NA,0.990500263,0.881942087,0.806164733
NA,815.622,NA,NA,1.621995813,0.787335799,47758,244.6944275,NA,0.984672725,NA,0.782683271
47029,799.758,291.5428207,NA,1.415230516,0.707614528,NA,244.7022324,NA,0.989147124,0.923971174,0.839335477
47049,838.205,NA,NA,1.549352022,0.763818485,NA,244.7542591,NA,0.985216208,0.841510941,0.80209698
47056,803.179,298.078954,NA,1.478469127,0.736557162,NA,244.7724658,0.706122449,0.988467598,NA,0.821166548
47077,815.953,308.3538348,195.2793366,1.57903975,0.77390944,47670,244.8270778,0.748334896,0.98756031,0.888563269,0.793980973
47082,821.528,317.0199066,NA,1.668626728,0.80052811,47638,244.8400789,0.765013649,0.988328645,NA,0.772317681
47099,833.628,NA,185.2744074,1.769156118,0.824925657,47960,244.8842774,0.693754603,0.98204754,0.85168101,0.747100988
NA,834.12,315.2805872,NA,1.652850187,0.796213685,NA,244.8972754,NA,0.985439331,NA,0.776759767
NA,805.392,297.6787127,NA,1.47382947,0.7345962,47730,244.9232694,0.766205887,0.987094071,0.912736081,0.822777239
47114,818.382,315.0707499,NA,1.65180988,0.795924003,NA,244.9232694,NA,0.990955746,0.883990717,0.777359591
47116,809.205,303.6299867,197.9538834,1.533842032,0.758255407,47605,244.9284679,0.741283826,0.98972797,NA,0.806667584
47121,822.883,312.011823,193.7138405,1.610684204,0.783926083,47831,244.9414636,0.735690867,0.98515607,0.874476578,0.785039045
NA,836.282,329.9991624,NA,1.812540908,0.834034901,NA,244.9414636,0.68559581,0.991874882,0.846679148,0.742248743
47124,810.08,301.7362906,199.6650534,1.511212331,0.749750716,NA,244.9492607,0.766505636,0.989355672,NA,0.811799138
47126,831.746,321.4095163,NA,1.718102917,0.813162081,NA,244.9544586,0.779586435,0.988588211,0.856030032,0.762125719
NA,811.933,NA,NA,1.573439352,0.772059387,47608,244.9752492,0.780390079,0.99004369,0.898470403,0.79656132
47139,812.169,306.9829506,NA,1.563855388,0.768836582,NA,244.9882424,0.697487571,0.989109908,0.898043579,0.798051624
47142,839.093,NA,NA,1.778464575,0.826945028,NA,244.996038,0.694132371,0.988944597,NA,0.748868257
NA,819.001,308.9069945,194.9084044,1.584882886,0.775814186,NA,245.0038333,0.805773471,0.989755002,0.883235751,0.793131388
NA,804.357,298.1600917,201.7855477,1.477608754,0.736195311,NA,245.0246197,0.807276151,0.990796579,0.915843994,0.821788786
47155,822.128,318.5065656,189.2811061,1.682717162,0.804260482,47624,245.029816,0.802242297,0.990152024,NA,0.769308524
47158,810.17,306.4935705,197.0986548,1.555026192,0.765802375,NA,245.0376103,0.798016719,0.98836795,0.902844438,0.799486951
47160,817.827,311.8671938,193.785565,1.609341717,0.783515632,NA,245.0428063,0.807534247,0.988637793,NA,0.785728064
NA,822.039,314.0568648,192.4945229,1.631510653,0.79013808,47619,245.0480023,0.717969797,0.99040299,0.877035623,0.780266346
47165,813.503,314.5014518,191.8888195,1.638977469,0.792296304,NA,245.0557959,0.685717193,0.990362002,0.895594432,0.779188123
NA,809.701,310.7822298,193.8233162,1.603430567,0.781693488,NA,245.0583938,0.779874006,0.991590632,NA,0.788521255
47174,808.254,300.4657223,200.6071324,1.497781852,0.744471743,NA,245.0791755,0.751752932,0.990093607,NA,0.815664342
47179,809.861,299.1221282,201.352883,1.485561685,0.739509552,NA,245.0921632,NA,0.989015366,0.903935879,0.819371555
NA,821.453,300.4851919,201.1537883,1.493808267,0.742875182,47785,245.0999555,0.70862996,0.987380977,NA,0.815680646
47184,825.516,309.4649696,NA,1.588741127,0.777057866,47749,245.1051502,0.694270328,0.988167291,0.870068867,0.792028741
47184,856.996,302.866706,NA,1.521030777,0.75349914,47992,245.1051502,NA,0.983163861,NA,0.809283904
47189,804.934,304.3901522,NA,1.538125205,0.759812614,47596,245.1181366,0.810640418,0.991448861,NA,0.805276172
47201,816.99,305.0704829,198.0033386,1.540734035,0.760753185,NA,245.1493009,0.689317269,0.988854671,0.888643528,0.803582499
NA,832.896,317.6324832,190.1410298,1.670509955,0.801033442,NA,245.170075,0.757513519,0.987222919,NA,0.771867136
47224,805.648,300.9224619,NA,1.498757005,0.744861094,NA,245.2090216,NA,0.989046432,NA,0.814857821
47224,813.702,308.3457263,NA,1.576735701,0.773151235,47759,245.2090216,NA,0.988797923,NA,0.795240539
47225,825.347,315.6305985,191.0029398,1.652490788,0.796113681,47801,245.2116178,0.73101452,0.987950043,0.871181565,0.776894315
NA,818.195,NA,195.9859246,1.573008221,0.771915961,NA,245.2194063,0.709779227,0.989150924,NA,0.795424497
47229,817.735,310.6719682,NA,1.593101255,0.778450101,NA,245.2220024,0.681554491,0.988509356,NA,0.789327739
47237,819.735,311.5520284,NA,1.609532345,0.78357399,47804,245.2427703,0.701428487,0.988139068,NA,0.787164736
NA,826.032,316.7318396,190.5824299,1.661915213,0.798710561,NA,245.2635364,0.79954307,0.988203058,NA,0.774357061
47252,819.854,NA,191.2635307,1.652161351,0.796021946,47690,245.2817053,NA,0.990815685,0.883399236,0.776212317
47255,816.125,310.6785606,193.8306752,1.602834846,0.781508498,47667,245.2894916,NA,0.991356704,0.891547052,0.789528222
NA,831.164,318.9919571,NA,1.687354174,0.80546466,NA,245.2946823,0.68561936,0.990401341,NA,0.768968235
47259,828.291,320.7676251,188.0343422,1.705899153,0.810165565,NA,245.2998729,NA,0.988309841,0.865622441,0.764727652
47261,817.568,301.8159504,NA,1.50805645,0.748526258,NA,245.3050634,0.692042992,0.99000796,0.888515486,0.812763749
NA,820.003,NA,199.8204105,1.514412774,0.750982636,NA,245.3128489,0.74186156,0.985015526,0.883302491,0.810655223
47265,818.126,310.7049897,194.391997,1.598342496,0.780105386,NA,245.315444,0.784221005,0.988848906,NA,0.789544591
47270,808.68,296.3622417,203.7909855,1.45424608,0.72605036,47765,245.3284192,0.784173855,0.989636763,NA,0.827799175
47273,817.055,NA,197.0364124,1.553181978,0.765160521,47838,245.336204,0.714395817,0.988189306,NA,0.801664786
47282,823.47,NA,194.5419488,1.593365569,0.778534053,NA,245.3595569,0.703078067,0.987098121,0.876213901,0.791542591
NA,808.169,294.569904,NA,1.4362264,0.717780887,NA,245.3621515,0.787184097,0.987861441,0.909725802,0.832950509
47288,818.79,NA,194.2125628,1.599886134,0.780589134,NA,245.3751242,0.749746322,0.989392196,0.886371433,0.789703638
47291,827.422,325.0290757,186.2673085,1.744960392,0.819500191,NA,245.3829075,0.770864576,0.987533411,NA,0.75495679
47314,827.289,NA,196.6341094,1.562399824,0.768340728,NA,245.4425713,0.806415326,0.987993067,NA,0.798911836
47314,828.183,323.6060318,186.5168226,1.734996486,0.817188823,NA,245.4425713,0.767685618,0.991305077,NA,0.758461052
47316,817.434,304.479254,198.3911466,1.534742145,0.758584004,NA,245.4477588,0.720577485,0.987725451,NA,0.806123096
47321,818.657,303.5900195,NA,1.523013847,0.754245206,NA,245.460727,0.720127222,0.988366264,NA,0.808526998
47323,824.295,318.0030004,190.3530112,1.670596112,0.801056512,NA,245.4659141,0.813711161,0.987706629,0.87521913,0.771898107
47323,817.383,309.6192877,NA,1.582880214,0.775164257,NA,245.4659141,NA,0.99070488,0.890083869,0.792799169
NA,825.849,NA,NA,1.707962161,0.810677415,NA,245.4762879,0.812062457,0.989856103,0.872002129,0.76311123
47328,834.252,319.6323233,189.0460323,1.690764516,0.806342835,NA,245.4788813,0.784147392,0.989090909,0.854542178,0.768003933
47331,823.684,318.9618375,NA,1.677305023,0.802840046,NA,245.4866613,0.786229236,0.988967592,NA,0.769642736
NA,814.504,302.9377719,200.2880524,1.512510448,0.750251576,47946,245.5048137,0.766507983,0.987319067,NA,0.810413347
47344,827.636,NA,185.9119405,1.748466281,0.820302557,47790,245.5203719,NA,0.990667504,NA,0.755306092
47348,816.287,313.4018533,NA,1.625675432,0.788426529,47850,245.5307434,0.692222222,0.989508882,NA,0.783437433
47357,822.101,311.8163549,194.1816987,1.605796823,0.782425825,NA,245.5540778,NA,0.988911627,0.88052906,0.787495825
47368,813.385,NA,197.4035616,1.552218411,0.764824038,NA,245.5825946,NA,0.991522408,NA,0.80147461
47389,809.933,299.2201545,NA,1.480505813,0.737410523,NA,245.6370265,0.732849808,0.989579853,NA,0.820924068
47397,808.959,298.9438523,NA,1.476431164,0.735698732,NA,245.6577593,NA,0.990822811,NA,0.82175217
47423,818.69,298.3263088,203.3102351,1.467345255,0.731815442,48054,245.7251288,0.739055901,0.986868939,NA,0.823679044
NA,815.015,299.5949928,202.7726422,1.477492178,0.73614622,48072,245.732901,0.812450749,0.986561824,0.897212173,0.820216983
47439,833.066,NA,192.5847123,1.636892293,0.791697162,NA,245.7665778,NA,0.984906365,NA,0.779616298
47445,827.126,310.5265317,195.2888452,1.590088422,0.777489561,47955,245.7821194,0.697310406,0.98936503,0.871479087,0.79150119
47446,835.604,NA,188.4198657,1.704355683,0.809781188,NA,245.7847095,0.678759961,0.989447781,0.85390282,0.765363838
47446,828.575,313.9171605,192.8665758,1.627639,0.789004941,NA,245.7847095,NA,0.989509687,0.868451996,0.782960413
47450,825.973,NA,188.4459535,1.70843768,0.810795087,47802,245.7950699,NA,0.992636291,0.874005929,0.763461621
47461,815.136,309.9769927,NA,1.583872388,0.775486624,NA,245.8235587,NA,0.989760594,0.897607765,0.793038079
NA,817.819,303.3413163,199.8199479,1.518073243,0.75237964,NA,245.8287382,0.795025126,0.990835456,NA,0.810403084
47465,817.221,307.6463843,196.9547854,1.56201528,0.768209443,47955,245.8339175,NA,0.989782087,NA,0.799079495
NA,809.477,308.1729124,197.1724446,1.562961362,0.768532224,NA,245.8727589,0.811915388,0.98964087,NA,0.797840268
NA,825.566,NA,191.2113178,1.666220292,0.799879421,NA,245.8779373,NA,0.987911699,0.875457908,0.771744508
47490,814.313,313.4086044,193.5454778,1.619302129,0.78653164,47843,245.8986498,0.812544913,0.9926217,0.899972621,0.784594444
NA,812.113,301.3224579,NA,1.495819286,0.743685215,NA,245.9219493,0.809292578,0.991504196,0.905026728,0.816142119
47500,827.373,308.7520765,196.3719694,1.572281815,0.771673978,NA,245.924538,NA,0.989480262,NA,0.796511365
NA,813.446,NA,NA,1.571492333,0.771410515,48001,245.924538,0.786423841,0.989562717,NA,0.795408818
47520,817.323,306.1716937,198.4069796,1.543149814,0.761618876,48050,245.9763061,0.805478338,0.988969823,0.893920414,0.803393361
47532,816.906,307.3333029,197.3339282,1.557427583,0.766633932,NA,246.0073618,0.711993888,0.991448,NA,0.800457872
47544,814.954,302.2956095,200.8232677,1.505281798,0.747441674,NA,246.0384135,0.711821775,0.989695872,NA,0.813900056
47545,815.076,308.2470263,197.0890391,1.563998829,0.768885355,NA,246.041001,0.740922549,0.989160737,0.899328807,0.79819424
47551,821.031,314.5426793,192.9740847,1.629973682,0.789689407,47966,246.0565252,0.741316413,0.991348038,NA,0.782267531
47569,826.271,316.3820739,NA,1.645171415,0.79405999,48097,246.103092,0.798244731,0.989022184,NA,0.777866739
47571,852.287,330.8592135,185.3330451,1.78521436,0.828386586,NA,246.1082656,0.646960424,0.98333919,NA,0.743845888
NA,826.316,NA,190.0119091,1.686608939,0.805271922,NA,246.1522363,0.751357838,0.988143442,0.875820271,0.768083732
47590,821.806,312.5271604,195.3315507,1.599983,0.780619433,NA,246.1574089,0.790584092,0.989685147,NA,0.787635252
NA,824.036,317.1441581,191.7213931,1.654192852,0.796586597,NA,246.1858557,0.723529412,0.987880046,0.880914117,0.776258523
47604,816.603,307.5984807,197.5716885,1.556895541,0.766450105,NA,246.1936134,0.692966112,0.989523572,NA,0.800373308
47605,824.229,315.0821991,NA,1.627389553,0.788931601,NA,246.1961993,NA,0.982012088,0.880575609,0.781371337
NA,823.369,321.7262486,NA,1.698959677,0.808427703,48107,246.2039566,0.828512756,0.989627289,0.882471682,0.765259153
47610,832.665,320.1035233,NA,1.672755416,0.80163333,NA,246.209128,0.743673852,0.986306478,0.862913822,0.769154696
47629,819.072,NA,NA,1.55147824,0.76456504,NA,246.2582512,NA,0.991403355,NA,0.801995927
47633,810.644,304.3817633,199.8104525,1.523352555,0.75437227,NA,246.2685917,NA,0.99000291,NA,0.809078011
47636,820.625,319.4798687,NA,1.678558532,0.803170481,NA,246.2763467,0.788557996,0.988934792,0.888905644,0.770866558
47636,822.506,NA,199.873103,1.523025993,0.754249765,NA,246.2763467,0.697902016,0.988442305,NA,0.809023305
47636,825.825,313.227685,194.2858321,1.612200343,0.784388136,NA,246.2763467,0.786539859,0.990621166,NA,0.786253446
47639,809.7,300.6238998,NA,1.484958128,0.739260414,NA,246.2841015,0.799312081,0.990580554,0.913112361,0.819243253
47644,817.345,301.6092342,201.749414,1.494969568,0.743343457,NA,246.2970257,0.698879305,0.989326799,NA,0.816609698
NA,817.095,303.8431455,200.1510621,1.518069114,0.752378072,48134,246.3357941,0.712625976,0.990131716,0.89703561,0.810733425
47659,810.033,NA,202.8816436,1.478348326,0.736506405,48129,246.3357941,0.719685301,0.990234578,NA,0.82131167
47677,834.119,NA,194.1148488,1.617424659,0.785968282,NA,246.3823082,0.779265143,0.98599909,NA,0.784741647
47679,820.384,296.503643,205.6287843,1.441936468,0.720445238,NA,246.3874758,0.772930649,0.989560417,NA,0.830976218
47681,813.399,NA,200.4927503,1.514372739,0.750967286,48101,246.3926434,NA,0.991268373,NA,0.811514493
47687,837.565,320.610587,189.9617414,1.687763992,0.805570522,NA,246.4081455,0.676795345,0.987819782,NA,0.768558979
NA,842.978,331.8951698,185.2102612,1.791991262,0.829815103,NA,246.4158962,0.734868097,0.98196269,0.843343895,0.742450986
47705,824.388,NA,195.5944153,1.594647675,0.778940555,48235,246.4546459,0.795799553,0.989012128,NA,0.790161409
47710,826.816,NA,194.8388596,1.608896074,0.783379107,NA,246.4675611,0.807275804,0.990327134,NA,0.786241923
47712,812.843,NA,205.1168993,1.445479962,0.722077921,48276,246.472727,0.743108121,0.988317176,NA,0.831295351
47714,819.146,304.6973255,NA,1.523200841,0.754315369,48326,246.4778928,0.730241812,0.98733601,NA,0.808926998
47714,812.279,305.6578212,NA,1.533846419,0.75825701,NA,246.4778928,0.797946351,0.991583366,0.908751706,0.806385035
NA,812.323,292.3807765,208.5365681,1.40205998,0.700923715,NA,246.4908068,0.733732087,0.990370048,NA,0.843047241
47747,827.421,308.6421312,NA,1.551290482,0.764499268,48419,246.5631127,NA,0.986121151,0.876401022,0.798864082
NA,820.144,311.3181263,196.618249,1.583363335,0.77532132,48219,246.5656947,0.801356069,0.990232066,0.892041019,0.792005585
47753,822.431,305.6519678,199.8362509,1.52951212,0.756664593,48404,246.5786041,0.696890095,0.986550698,NA,0.806729974
NA,817.968,300.7705221,202.8335896,1.482843757,0.73838457,NA,246.5966761,0.802230658,0.9900908,NA,0.819883127
47763,837.149,311.1778794,196.2326909,1.585759631,0.776097772,NA,246.6044208,NA,0.98370886,NA,0.792486989
47763,826.07,305.789664,NA,1.529842643,0.756786622,NA,246.6044208,NA,0.9886159,NA,0.806451133
NA,817.143,297.5671709,NA,1.447033976,0.722789005,48461,246.6147468,0.761275619,0.985679206,NA,0.828770009
NA,815.034,300.7490159,NA,1.480884245,0.737568588,NA,246.6199096,0.754120359,0.991881229,0.903658965,0.820019008
47771,823.47,308.2403568,198.9142967,1.549613889,0.763910637,48339,246.6250723,0.799113416,0.988249653,NA,0.800106368
47775,827.016,311.2632763,NA,1.586570631,0.776359582,NA,246.6353974,0.771622386,0.987678568,NA,0.792369085
NA,820.597,311.415698,196.6804579,1.583358618,0.775319788,48265,246.6560463,0.826523905,0.990013467,NA,0.792047568
47783,830.066,321.8222551,190.5340091,1.689054131,0.80590319,NA,246.6560463,0.679556282,0.986640512,0.871481207,0.766435641
47792,834.923,324.5640528,188.7270134,1.719754088,0.813561782,NA,246.6792742,0.750879839,0.985544305,NA,0.760032641
NA,820.103,305.8660985,199.5730828,1.532601964,0.757801523,NA,246.7283038,NA,0.989527495,NA,0.806654627
47817,812.951,298.2005631,204.6521695,1.45710922,0.727327679,NA,246.7437847,NA,0.990246024,NA,0.827442384
47843,826.176,311.096945,196.5396369,1.582871272,0.775161348,NA,246.8108578,0.699264824,0.989370722,NA,0.793356739
47856,830.691,314.3624598,NA,1.608687665,0.783315213,NA,246.8443875,0.706257379,0.988351921,0.871499715,0.785222217
47863,839.571,326.2859978,187.9306183,1.736204567,0.817471539,48519,246.8624401,0.768587211,0.986479523,0.853286594,0.756583003
47867,833.813,NA,190.9799265,1.676354192,0.802588814,NA,246.8727553,0.663989458,0.988824161,NA,0.771115898
47880,820.104,308.7353753,NA,1.556110465,0.766178427,48356,246.9062766,0.729333272,0.99015634,NA,0.799734324
NA,826.804,323.8412137,189.4978856,1.708943678,0.810920174,48604,246.9088549,0.748784111,0.985124681,0.880172789,0.762438024
47882,822.332,305.2587217,NA,1.522794937,0.754163028,NA,246.9114333,NA,0.989215767,NA,0.808859553
47884,832.392,NA,189.6906534,1.701693626,0.809115354,NA,246.9165899,0.753390604,0.990505347,NA,0.76493224
47891,825.106,321.3005954,190.667231,1.685137995,0.804890609,48361,246.9346372,NA,0.990281425,0.883983745,0.768547089
NA,815.472,307.7692624,NA,1.545609739,0.762495216,NA,246.9423713,0.800956586,0.989279739,NA,0.802362034
47899,825.844,317.3425191,194.2818935,1.633412735,0.790691234,NA,246.955261,NA,0.978889071,0.882551942,0.778197834
NA,827.291,324.60811,188.5219748,1.72185821,0.81406918,48470,246.983616,0.767788462,0.988446462,NA,0.760867053
47917,828.355,NA,191.3322304,1.674159948,0.802007105,NA,247.0016584,0.67238718,0.987531429,NA,0.771107251
47919,815.389,306.3850795,200.2312465,1.530156181,0.756902289,48422,247.0068132,0.802703653,0.98961216,0.905707395,0.806197265
NA,812.697,302.5370979,202.052435,1.497319732,0.744286895,48298,247.027431,NA,0.992318523,NA,0.81651947
47927,824.548,307.1882634,199.4703632,1.540019572,0.760496188,48466,247.027431,NA,0.988878802,NA,0.804156475
47928,838.842,306.2995139,200.8561609,1.524969474,0.754977382,NA,247.0300081,0.795063203,0.9830578,NA,0.806498205
47934,828.947,312.3790646,196.5937019,1.58895764,0.777127331,NA,247.0454702,0.695017979,0.99178581,NA,0.790851559
47938,820.344,309.1196746,NA,1.555488733,0.765962914,NA,247.0557777,0.7598472,0.988860927,0.895154013,0.799223725
47938,828.665,317.9398114,NA,1.648206147,0.794915449,48607,247.0557777,0.721197533,0.98623655,NA,0.777052036
NA,832.029,315.6983928,NA,1.628548896,0.789272119,NA,247.1356464,0.754834852,0.989031154,NA,0.782821997
47974,807.211,288.8991216,212.4174442,1.360053656,0.677779624,NA,247.148526,0.760731332,0.988746908,NA,0.855483826
47975,819.607,307.2295855,NA,1.540031703,0.760500555,NA,247.1511019,0.791823463,0.989991746,0.897456753,0.804450852
47976,828.083,315.5114251,194.255757,1.624206304,0.787992113,NA,247.1536777,0.746824408,0.990175844,0.879196928,0.783343036
47979,835.28,322.8308784,NA,1.695303587,0.807501985,NA,247.161405,NA,0.983377741,NA,0.765606457
47982,830.466,325.1112381,188.4026068,1.725619638,0.81497083,NA,247.169132,NA,0.989911493,NA,0.760260191
47989,826.362,315.4734278,NA,1.617531216,0.786000319,NA,247.1871609,0.824383289,0.9878345,0.88310204,0.783543523
47993,825.312,316.2740053,NA,1.623958518,0.787918704,48601,247.1974625,0.798711889,0.987489969,NA,0.781592728
NA,813.008,300.7848828,NA,1.475515281,0.735311457,48467,247.2103389,0.784409217,0.990323313,NA,0.821884187
48002,848.364,329.9503916,186.370759,1.770397853,0.825197168,NA,247.2206396,0.683789174,0.987350104,0.838117163,0.749266089
NA,823.958,314.2968657,NA,1.60988117,0.783680713,NA,247.2309398,0.750257869,0.988754325,NA,0.786615989
NA,821.825,295.8616189,208.0512039,1.422061557,0.710987705,48640,247.2438144,NA,0.987068257,NA,0.835673837
48027,832.7,311.9178795,NA,1.580418466,0.774361203,48676,247.2850089,0.701380066,0.986666941,NA,0.792788824
48044,824.551,317.7222313,192.8835326,1.647223208,0.794638988,NA,247.3287704,0.807869514,0.991783989,NA,0.778443389
48046,836.659,333.3711135,183.7137712,1.81462234,0.834453172,NA,247.3339183,0.79367649,0.991784328,0.862521892,0.741917666
48053,825.869,303.520751,NA,1.498451792,0.744739335,NA,247.3519352,0.724038693,0.987160524,NA,0.814942419
48054,832.676,317.0237722,193.5884903,1.637616842,0.791905661,NA,247.3545089,NA,0.988846819,NA,0.780239624
48061,824.999,310.0902276,198.9742535,1.55844398,0.766984464,NA,247.3725243,0.768680827,0.98645348,NA,0.797743696
NA,840.632,307.9139251,NA,1.537075187,0.759432364,NA,247.3776713,0.681841396,0.98457473,NA,0.803398778
NA,833.135,317.3621504,193.824296,1.637370324,0.791834759,48506,247.4136973,0.670791941,0.991155733,0.870395155,0.779594217
NA,824.228,305.2695513,201.4339013,1.515482495,0.751392207,NA,247.4162703,0.684696232,0.989177845,0.889327106,0.810484601
48082,821.099,301.0241639,NA,1.4741129,0.734716674,NA,247.4265624,0.711946221,0.990891105,NA,0.821949173
48087,821.859,312.6661311,196.1938183,1.593659442,0.778627333,48487,247.4394269,0.736739697,0.991750366,0.894628886,0.79138545
48094,827.726,314.4611428,195.0514734,1.61219568,0.784386717,NA,247.4574361,0.79499471,0.98861207,NA,0.786925322
48099,857.135,332.6926613,185.4098015,1.794363937,0.830310847,NA,247.4702989,0.726735665,0.984283873,NA,0.74384057
48099,824.539,303.5007394,202.9163988,1.495693503,0.743634672,NA,247.4702989,0.721557156,0.989508116,0.889044515,0.815386148
48101,825.797,310.7655768,NA,1.572685468,0.771808495,NA,247.4754439,NA,0.988004519,NA,0.796341237
48121,835.252,315.3832239,195.1046482,1.616482369,0.785684643,48604,247.5268877,0.80330195,0.990062546,NA,0.784844814
48123,821.422,307.1304561,200.0564929,1.535218635,0.758757661,NA,247.5320315,0.701307218,0.989492947,NA,0.805950783
48130,840.554,NA,185.5027974,1.787246671,0.828816947,48617,247.5500339,0.64725659,0.989982928,NA,0.746668844
48141,824.637,NA,NA,1.653644615,0.79643446,NA,247.5783208,0.80204255,0.986273586,NA,0.774512242
48161,826.049,314.0014615,NA,1.600652714,0.780828735,NA,247.6297432,0.796708023,0.988485694,NA,0.788626085
48162,831.084,NA,195.613419,1.610218257,0.783783765,NA,247.632314,NA,0.984847555,NA,0.786183501
NA,833.024,321.2918859,NA,1.676731951,0.802688687,NA,247.6400264,NA,0.989115926,NA,0.7707634
48168,826.879,315.9670874,194.8026949,1.621985197,0.787332639,48644,247.6477385,0.708155074,0.990214621,0.885287951,0.783777008
NA,816.592,304.2564165,NA,1.505252761,0.747430283,NA,247.6528798,0.724687829,0.99015396,NA,0.813961075
48173,819.102,303.4254852,NA,1.496354369,0.743900047,NA,247.6605915,0.809616645,0.989198957,NA,0.816215524
48182,822.915,308.4965471,NA,1.54461251,0.762140583,NA,247.6837252,0.803033333,0.987862386,0.89409719,0.802873574
48185,837.673,317.9881847,194.045452,1.638730418,0.792225461,NA,247.691436,0.686298248,0.986366707,0.862924287,0.778932828
NA,837.335,315.07645,NA,1.608014399,0.783108596,NA,247.7094268,NA,0.985098424,NA,0.786188326
48195,835.429,319.7261985,NA,1.652273141,0.796053083,NA,247.7171368,0.724170573,0.98244863,NA,0.774778976
48201,825.629,303.2859997,NA,1.488377746,0.740666871,48836,247.732556,0.72773802,0.986997297,NA,0.816828196
48212,826.362,309.6394622,NA,1.553745653,0.765357,NA,247.760822,0.677001713,0.988416672,NA,0.800159063
48212,818.737,301.8526946,NA,1.475954602,0.735497337,48763,247.760822,0.788666961,0.988700449,0.903807992,0.820800432
48215,842.866,318.958198,193.5237908,1.648160139,0.794902522,NA,247.7685304,0.676939277,0.987587309,NA,0.77680565
NA,825.418,307.6195513,NA,1.535550641,0.758878541,NA,247.7736692,NA,0.988073526,NA,0.805454881
48226,821.186,305.6394848,201.3631148,1.517852389,0.752295712,48664,247.7967923,0.775387485,0.990999507,NA,0.810748626
48230,826.694,307.4811191,201.110621,1.528915368,0.756444021,NA,247.8070686,0.786016949,0.98462732,0.886824239,0.805926131
NA,837.447,323.2370831,NA,1.688247661,0.805695343,NA,247.8147755,0.695400807,0.985674582,0.864250176,0.766665672
48238,823.67,301.3201254,NA,1.472716526,0.734122269,NA,247.8276198,0.702737351,0.987572935,NA,0.822472842
NA,845.75,326.2513188,189.292724,1.723528047,0.814470308,NA,247.8276198,0.711495914,0.986361313,0.847452069,0.759621818
48239,830.258,315.7339546,NA,1.616369156,0.785650525,48756,247.8301886,0.816364867,0.989396177,NA,0.784933597
